City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Skjervoy,70.0311,20.9714,48.2,69,66,13.76,NO,2022-06-22 19:42:41
296,Baraboo,43.4711,-89.7443,82.29,53,75,9.22,US,2022-06-22 19:42:42
297,Grand-Lahou,5.1367,-5.0242,76.57,87,99,8.34,CI,2022-06-22 19:42:42
298,Saravena,6.9538,-71.8752,84.88,62,61,1.54,CO,2022-06-22 19:41:28
299,Fairbanks,64.8378,-147.7164,70.3,60,40,3.44,US,2022-06-22 19:39:21
300,Leh,34.1667,77.5833,53.22,52,66,2.17,IN,2022-06-22 19:42:43
301,Beltinci,46.6053,16.2406,70.86,96,100,2.73,SI,2022-06-22 19:42:43
302,Hernani,43.2662,-1.9762,69.4,84,20,3.44,ES,2022-06-22 19:42:44
303,Pisco,-13.7,-76.2167,61.02,88,100,10.36,PE,2022-06-22 19:42:24
304,Nokaneng,-19.6667,22.2667,61.77,42,38,6.73,BW,2022-06-22 19:42:44
305,Dicabisagan,17.0818,122.4157,78.24,80,82,1.81,PH,2022-06-22 19:42:44
306,El Alto,-4.2714,-81.2147,74.86,66,20,23.87,PE,2022-06-22 19:42:45
307,Bairiki,1.3292,172.9752,80.6,83,40,4.61,KI,2022-06-22 19:42:45
308,Saint Anthony,45.0205,-93.218,84.74,47,40,10.36,US,2022-06-22 19:42:45
309,Yulara,-25.2406,130.9889,50.36,54,0,7.67,AU,2022-06-22 19:42:46
310,Bolu,40.6667,31.5833,55.76,82,0,1.5,TR,2022-06-22 19:42:46
311,Basco,20.4487,121.9702,85.35,74,17,11.63,PH,2022-06-22 19:42:46
312,Hofn,64.2539,-15.2082,53.62,54,20,23.02,IS,2022-06-22 19:42:47
313,Coquimbo,-29.9533,-71.3436,65.93,55,40,20.71,CL,2022-06-22 19:42:47
314,Salalah,17.0151,54.0924,82.49,83,75,11.5,OM,2022-06-22 19:42:47
315,Omsukchan,62.5333,155.8,44.37,90,81,10.58,RU,2022-06-22 19:42:48
316,Provideniya,64.3833,-173.3,42.08,98,100,10.11,RU,2022-06-22 19:43:48
317,Hammerfest,70.6634,23.6821,43.25,93,20,3.44,NO,2022-06-22 19:42:48
318,Lazaro Cardenas,17.9583,-102.2,82.4,70,100,6.04,MX,2022-06-22 19:43:48
319,Valparaiso,-33.0393,-71.6273,60.44,69,100,11.5,CL,2022-06-22 19:43:49
320,Copiapo,-27.3667,-70.3333,60.49,39,6,6.93,CL,2022-06-22 19:43:49
321,La Rioja,42.25,-2.5,67.78,58,93,0.04,ES,2022-06-22 19:39:56
322,Hoquiam,46.9809,-123.8893,67.42,77,100,17.27,US,2022-06-22 19:43:49
323,Yeppoon,-23.1333,150.7333,47.98,80,0,6.4,AU,2022-06-22 19:43:50
324,Birjand,32.8663,59.2211,77.47,14,0,16.11,IR,2022-06-22 19:43:50
325,Lalmohan,22.3384,90.7419,80.85,84,78,8.32,BD,2022-06-22 19:43:50
326,Ryotsu,38.0833,138.4333,70.45,83,100,3.98,JP,2022-06-22 19:43:51
327,Tateyama,34.9833,139.8667,72.1,92,98,6.93,JP,2022-06-22 19:43:51
328,Olafsvik,64.8945,-23.7142,45.39,69,54,19.48,IS,2022-06-22 19:43:52
329,Den Helder,52.9599,4.7593,64.96,83,41,15.99,NL,2022-06-22 19:43:33
330,Mnogovershinnyy,53.9353,139.9242,57.67,82,37,3.85,RU,2022-06-22 19:43:52
331,College,64.8569,-147.8028,71.2,59,75,3.44,US,2022-06-22 19:43:52
332,Stokmarknes,68.5646,14.9108,53.56,71,100,3.44,NO,2022-06-22 19:43:53
333,Bonavista,48.6499,-53.1147,54.55,81,28,9.98,CA,2022-06-22 19:43:53
334,Chokurdakh,70.6333,147.9167,40.93,69,78,14.63,RU,2022-06-22 19:43:54
335,Kahului,20.8947,-156.47,84.22,64,20,13.8,US,2022-06-22 19:43:54
336,Puerto Colombia,10.9878,-74.9547,87.89,75,85,13.15,CO,2022-06-22 19:43:54
337,Porrentruy,47.4153,7.0752,65.34,92,98,6.02,CH,2022-06-22 19:43:55
338,Yazman,29.1212,71.7446,87.42,46,0,14.07,PK,2022-06-22 19:43:55
339,Sterling,39.0062,-77.4286,86.52,76,40,3.44,US,2022-06-22 19:43:55
340,Tornio,65.8481,24.1466,50.02,74,100,6.06,FI,2022-06-22 19:43:55
341,Jimma,7.6667,36.8333,58.51,96,91,2.17,ET,2022-06-22 19:43:56
342,Tres Arroyos,-38.3739,-60.2798,45.09,52,100,5.68,AR,2022-06-22 19:43:23
343,Forssa,60.8146,23.6215,57.97,79,37,5.59,FI,2022-06-22 19:43:56
344,Ambon,-3.6954,128.1814,76.23,16,40,4.61,ID,2022-06-22 19:43:57
345,Germantown,39.1732,-77.2717,85.53,76,100,4.61,US,2022-06-22 19:39:12
346,Atar,20.5169,-13.0499,97.45,28,29,10.51,MR,2022-06-22 19:43:57
347,Srednekolymsk,67.45,153.6833,52.23,92,100,9.86,RU,2022-06-22 19:43:57
348,Turukhansk,65.8167,87.9833,65.62,50,8,9.1,RU,2022-06-22 19:43:58
349,Estelle,29.8458,-90.1067,98.01,47,40,5.75,US,2022-06-22 19:43:58
350,Imbituba,-28.24,-48.6703,60.85,99,83,5.01,BR,2022-06-22 19:43:58
351,Det Udom,14.906,105.0784,78.62,83,100,5.28,TH,2022-06-22 19:43:59
352,Oktyabrskiy,54.4815,53.471,58.77,96,100,6.49,RU,2022-06-22 19:43:59
353,Szczecinek,53.7079,16.6994,56.08,77,0,4.65,PL,2022-06-22 19:43:59
354,Chara,56.9064,118.2631,56.57,88,100,1.79,RU,2022-06-22 19:44:00
355,Yarada,17.65,83.2667,82.72,89,40,2.3,IN,2022-06-22 19:44:00
356,Tautira,-17.7333,-149.15,78.76,77,1,12.03,PF,2022-06-22 19:44:00
357,Koslan,63.4564,48.8989,53.6,58,100,4.32,RU,2022-06-22 19:44:01
358,Lantana,26.5867,-80.052,87.06,62,75,6.91,US,2022-06-22 19:44:01
359,Bastia,42.6667,9.3333,78.6,89,75,3.44,FR,2022-06-22 19:44:01
360,Cedar City,37.6775,-113.0619,74.37,17,75,4.61,US,2022-06-22 19:41:11
361,Kupang,-10.1667,123.5833,77.04,69,100,13.98,ID,2022-06-22 19:45:02
362,Saint-Georges,12.0564,-61.7485,85.68,74,20,18.41,GD,2022-06-22 19:43:04
363,Presidencia Roque Saenz Pena,-26.7852,-60.4388,54.01,65,100,8.63,AR,2022-06-22 19:45:03
364,Ocos,14.5094,-92.1933,82.74,74,100,11.03,GT,2022-06-22 19:45:03
365,Qasigiannguit,68.8193,-51.1922,34.18,97,99,2.8,GL,2022-06-22 19:45:04
366,Tromso,69.6496,18.957,51.39,71,0,14.97,NO,2022-06-22 19:45:04
367,Bathsheba,13.2167,-59.5167,86.61,70,40,13.8,BB,2022-06-22 19:45:05
368,Saint-Joseph,-21.3667,55.6167,64.78,67,5,2.35,RE,2022-06-22 19:45:06
369,Necochea,-38.5473,-58.7368,43.93,55,79,5.75,AR,2022-06-22 19:41:18
370,Veraval,20.9,70.3667,86.07,73,77,12.19,IN,2022-06-22 19:45:06
371,Mount Isa,-20.7333,139.5,60.57,48,0,8.05,AU,2022-06-22 19:45:07
372,Durban,-29.8579,31.0292,66.02,83,7,3.0,ZA,2022-06-22 19:42:09
373,Nuuk,64.1835,-51.7216,43.41,81,75,5.75,GL,2022-06-22 19:45:08
374,Batagay,67.6333,134.6333,45.68,83,55,6.91,RU,2022-06-22 19:45:08
375,Tarko-Sale,64.9225,77.785,69.17,62,61,11.21,RU,2022-06-22 19:45:09
376,Dunedin,-45.8742,170.5036,41.81,74,61,1.99,NZ,2022-06-22 19:45:09
377,Rangia,26.4667,91.6333,80.55,92,100,6.85,IN,2022-06-22 19:45:10
378,Gornopravdinsk,60.05,69.9,54.81,94,70,4.56,RU,2022-06-22 19:45:10
379,Marsa Matruh,31.3525,27.2453,75.4,88,0,10.36,EG,2022-06-22 19:45:11
380,Thiruvananthapuram,8.4833,76.9167,82.38,74,40,4.61,IN,2022-06-22 19:43:16
381,Soyo,-6.1349,12.3689,71.02,85,31,8.21,AO,2022-06-22 19:45:11
382,Koumac,-20.5667,164.2833,69.71,68,100,5.75,NC,2022-06-22 19:45:12
383,Erenhot,43.6475,111.9767,70.66,41,65,10.04,CN,2022-06-22 19:45:12
384,Honningsvag,70.9821,25.9704,44.35,81,100,8.05,NO,2022-06-22 19:45:13
385,Palestine,31.9216,35.2033,67.46,89,27,6.71,PS,2022-06-22 19:45:13
386,Bougouni,11.417,-7.479,75.78,74,100,14.32,ML,2022-06-22 19:45:21
387,Nashville,36.1659,-86.7844,101.7,36,0,6.91,US,2022-06-22 19:43:44
388,Manali,13.1667,80.2667,86.09,87,100,14.43,IN,2022-06-22 19:45:22
389,Constitucion,-35.3333,-72.4167,54.61,79,100,11.5,CL,2022-06-22 19:45:22
390,Felipe Carrillo Puerto,19.5833,-88.05,91.81,43,6,6.55,MX,2022-06-22 19:45:22
391,Vestmanna,62.1564,-7.1664,49.12,87,75,12.66,FO,2022-06-22 19:45:23
392,Pallasovka,50.05,46.8833,69.96,61,88,8.75,RU,2022-06-22 19:45:23
393,Wajir,1.7471,40.0573,78.12,59,82,22.35,KE,2022-06-22 19:45:24
394,Laguna,38.421,-121.4238,100.76,20,0,13.8,US,2022-06-22 19:45:24
395,Tessalit,20.1986,1.0114,100.87,9,99,8.93,ML,2022-06-22 19:45:25
396,Matane,48.8286,-67.522,68.09,59,77,9.57,CA,2022-06-22 19:41:26
397,Ponta Delgada,37.7333,-25.6667,67.5,77,40,18.41,PT,2022-06-22 19:45:25
398,Slobodskoy,58.7322,50.1772,51.3,98,59,4.16,RU,2022-06-22 19:45:25
399,Mirabad,30.4362,61.8383,88.21,12,0,8.16,AF,2022-06-22 19:45:26
400,Fortuna,40.5982,-124.1573,72.93,69,20,3.0,US,2022-06-22 19:45:26
401,Abidjan,5.3094,-4.0197,76.96,94,20,6.91,CI,2022-06-22 19:45:27
402,Capiibary,-24.8,-56.0333,74.08,72,82,4.79,PY,2022-06-22 19:45:27
403,Kalmunai,7.4167,81.8167,81.21,75,100,5.14,LK,2022-06-22 19:45:28
404,Sibu,2.3,111.8167,77.31,88,40,3.44,MY,2022-06-22 19:45:28
405,Prabumulih,-3.45,104.25,72.39,99,100,3.09,ID,2022-06-22 19:45:28
406,Husavik,66.0449,-17.3389,39.92,79,99,21.34,IS,2022-06-22 19:45:29
407,Corner Brook,48.9667,-57.9484,68.16,59,87,7.27,CA,2022-06-22 19:44:16
408,Pecos,31.4229,-103.4932,95.09,23,0,11.5,US,2022-06-22 19:45:29
409,Gizo,-8.103,156.8419,81.45,75,9,4.18,SB,2022-06-22 19:45:30
410,Vila Velha,-20.3297,-40.2925,80.55,81,20,11.5,BR,2022-06-22 19:46:30
411,Chifeng,42.2683,118.9636,62.89,78,4,5.3,CN,2022-06-22 19:41:49
412,Haines Junction,60.7522,-137.5108,58.95,63,100,11.5,CA,2022-06-22 19:46:30
413,Udalguri,26.7667,92.1333,77.52,93,100,2.73,IN,2022-06-22 19:46:31
414,Novyy Rogachik,48.6768,44.0608,68.9,83,100,4.45,RU,2022-06-22 19:46:31
415,Arboletes,8.8505,-76.4269,82.63,77,75,10.89,CO,2022-06-22 19:46:31
416,Trelleborg,55.3751,13.1569,62.98,82,96,4.65,SE,2022-06-22 19:46:32
417,Kokopo,-4.352,152.2633,76.69,85,80,6.35,PG,2022-06-22 19:46:32
418,Margate,51.3813,1.3862,62.87,77,0,4.0,GB,2022-06-22 19:46:32
419,Rudnya,54.947,31.0934,53.6,91,36,7.96,RU,2022-06-22 19:46:33
420,San Luis,-33.295,-66.3356,47.1,60,100,2.26,AR,2022-06-22 19:46:33
421,Sakakah,29.9697,40.2064,83.77,28,0,10.16,SA,2022-06-22 19:46:34
422,Do Gonbadan,30.3586,50.7981,89.69,19,0,2.3,IR,2022-06-22 19:46:34
423,Rafaela,-31.2503,-61.4867,54.0,50,100,5.01,AR,2022-06-22 19:46:35
424,San Rafael,-34.6177,-68.3301,39.88,60,100,5.41,AR,2022-06-22 19:46:36
425,Krasnoselkup,65.7,82.4667,68.14,50,80,10.96,RU,2022-06-22 19:46:36
426,Nargana,9.4428,-78.5906,80.06,81,100,3.06,PA,2022-06-22 19:46:37
427,Vila Franca Do Campo,37.7167,-25.4333,67.19,82,59,11.83,PT,2022-06-22 19:46:37
428,Ongandjera,-17.8833,15.0667,57.09,23,0,4.07,NA,2022-06-22 19:46:37
429,Yetkul,54.8221,61.588,57.22,85,10,7.83,RU,2022-06-22 19:46:38
430,Aykhal,66.0,111.5,67.1,48,98,4.76,RU,2022-06-22 19:46:38
431,Bandarbeyla,9.4942,50.8122,77.0,83,100,30.49,SO,2022-06-22 19:46:38
432,Yvetot,49.6174,0.7581,71.6,73,65,7.83,FR,2022-06-22 19:46:39
433,Marquette,46.5333,-87.6335,68.77,57,16,9.66,US,2022-06-22 19:46:39
434,Ameca,20.55,-104.0333,85.68,35,97,4.74,MX,2022-06-22 19:46:39
435,Korla,41.7597,86.1469,83.37,17,35,7.9,CN,2022-06-22 19:46:40
436,Balabac,7.9868,117.0645,81.48,76,94,7.23,PH,2022-06-22 19:46:40
437,Nisia Floresta,-6.0911,-35.2086,77.38,91,100,5.99,BR,2022-06-22 19:46:40
438,Alyangula,-13.8483,136.4192,74.26,65,20,19.6,AU,2022-06-22 19:46:41
439,Portland,45.5234,-122.6762,79.63,63,20,9.22,US,2022-06-22 19:44:09
440,Asahi,35.7167,140.65,68.38,94,100,7.2,JP,2022-06-22 19:46:41
441,Sobolevo,54.4299,31.8996,54.34,91,37,8.93,RU,2022-06-22 19:46:41
442,Matata,-37.8833,176.75,41.85,80,100,8.16,NZ,2022-06-22 19:46:42
443,Kousseri,12.0769,15.0306,90.66,38,9,6.62,CM,2022-06-22 19:46:42
444,Katangli,51.7102,143.2326,51.93,91,100,4.63,RU,2022-06-22 19:46:43
445,Pemangkat,1.1667,108.9667,77.29,89,100,4.79,ID,2022-06-22 19:46:43
446,Henties Bay,-22.116,14.2845,56.07,85,0,10.18,NA,2022-06-22 19:46:43
447,Portree,57.4129,-6.1942,53.53,96,100,12.06,GB,2022-06-22 19:46:44
448,Saldanha,-33.0117,17.9442,60.85,90,80,6.53,ZA,2022-06-22 19:46:44
449,Dudinka,69.4058,86.1778,69.62,47,42,7.2,RU,2022-06-22 19:46:44
450,Quatre Cocos,-20.2078,57.7625,69.91,77,22,11.81,MU,2022-06-22 19:46:45
451,Saskylakh,71.9167,114.0833,49.28,50,25,8.55,RU,2022-06-22 19:46:45
452,Batemans Bay,-35.7167,150.1833,45.1,83,40,4.47,AU,2022-06-22 19:46:45
453,Codrington,-38.2667,141.9667,51.53,95,100,14.7,AU,2022-06-22 19:46:46
454,Cherskiy,68.75,161.3,59.63,39,100,15.84,RU,2022-06-22 19:47:46
455,Alofi,-19.0595,-169.9187,76.89,83,84,9.22,NU,2022-06-22 19:42:51
456,Kirakira,-10.4544,161.9205,79.11,84,100,4.83,SB,2022-06-22 19:47:46
457,Solnechnyy,50.7214,136.6319,61.16,98,100,6.53,RU,2022-06-22 19:47:47
458,Ulladulla,-35.35,150.4667,47.05,85,63,4.88,AU,2022-06-22 19:47:47
459,Nagato,34.3833,131.2,72.86,94,12,8.95,JP,2022-06-22 19:47:47
460,Tuatapere,-46.1333,167.6833,36.39,76,100,4.74,NZ,2022-06-22 19:47:48
461,Ahipara,-35.1667,173.1667,47.62,74,1,4.76,NZ,2022-06-22 19:47:48
462,Abu Dhabi,24.4667,54.3667,95.11,63,0,1.14,AE,2022-06-22 19:42:54
463,Sun Valley,39.5963,-119.776,89.24,13,75,5.75,US,2022-06-22 19:47:49
464,Mandalgovi,45.7625,106.2708,62.13,49,88,6.2,MN,2022-06-22 19:47:49
465,Marienburg,54.0359,19.0266,59.58,84,33,4.81,PL,2022-06-22 19:47:50
466,Sechura,-5.5569,-80.8222,75.07,57,19,14.5,PE,2022-06-22 19:47:50
467,Aksarka,66.5606,67.7975,61.52,88,18,9.37,RU,2022-06-22 19:47:50
468,Livingstonia,-10.606,34.1063,55.85,79,2,5.64,MW,2022-06-22 19:47:51
469,Dawson Creek,55.7666,-120.2362,64.04,42,75,12.66,CA,2022-06-22 19:47:51
470,San Alberto,7.7611,-73.3922,86.74,72,41,3.15,CO,2022-06-22 19:47:51
471,Caninde,-4.3589,-39.3117,76.78,75,100,6.46,BR,2022-06-22 19:47:52
472,Bonfim,3.0833,-59.95,85.12,65,63,3.51,BR,2022-06-22 19:47:52
473,Itaituba,-4.2761,-55.9836,95.16,52,20,5.75,BR,2022-06-22 19:47:52
474,Porto Novo,6.4965,2.6036,78.62,95,100,5.82,BJ,2022-06-22 19:43:54
475,Caravelas,-17.7125,-39.2481,73.53,82,0,5.55,BR,2022-06-22 19:47:53
476,Mao,39.8885,4.2658,75.76,88,20,12.66,ES,2022-06-22 19:47:53
477,Kharan,28.5833,65.4167,85.73,37,0,17.34,PK,2022-06-22 19:47:53
478,Kintinku,-5.8833,35.2333,69.24,50,30,8.43,TZ,2022-06-22 19:47:54
479,Vanimo,-2.6741,141.3028,76.48,89,48,4.54,PG,2022-06-22 19:47:54
480,Novikovo,51.1537,37.8879,57.81,88,62,4.94,RU,2022-06-22 19:47:54
481,Kaliua,-5.0606,31.7936,65.1,41,5,4.88,TZ,2022-06-22 19:47:55
482,Livny,52.4253,37.6069,60.37,92,100,15.52,RU,2022-06-22 19:47:55
483,Rivadavia,-33.1905,-68.4608,42.3,58,96,10.51,AR,2022-06-22 19:43:22
484,Nguruka,-5.1092,31.0419,65.05,43,4,4.45,TZ,2022-06-22 19:47:56
485,Mackay,-21.15,149.2,52.68,80,12,12.08,AU,2022-06-22 19:44:59
486,Lyngseidet,69.5763,20.2189,48.2,71,100,9.04,NO,2022-06-22 19:47:56
487,Muroto,33.2833,134.15,75.45,88,0,1.9,JP,2022-06-22 19:47:57
488,Chernenko,44.365,39.3103,58.77,95,10,4.07,RU,2022-06-22 19:47:57
489,Gondar,12.6,37.4667,60.96,78,100,1.54,ET,2022-06-22 19:47:57
490,Orissaare,58.5592,23.0826,60.94,67,21,3.65,EE,2022-06-22 19:47:58
491,Sambava,-14.2667,50.1667,68.23,75,20,13.18,MG,2022-06-22 19:47:58
492,Kuvshinovo,57.0295,34.1725,51.69,90,4,3.36,RU,2022-06-22 19:47:59
493,Orange Cove,36.6244,-119.3137,90.79,23,100,1.52,US,2022-06-22 19:47:59
494,Seoul,37.5683,126.9778,71.2,88,75,3.44,KR,2022-06-22 19:47:59
495,Wenling,28.3669,121.36,75.07,96,52,12.1,CN,2022-06-22 19:48:00
496,Ilhabela,-23.7781,-45.3581,73.94,71,1,3.24,BR,2022-06-22 19:48:00
497,Fort Saint James,54.4333,-124.25,56.05,39,100,10.58,CA,2022-06-22 19:49:01
498,Nyurba,63.2842,118.3319,58.82,66,52,2.71,RU,2022-06-22 19:49:01
499,Umtata,-31.5889,28.7844,55.96,94,85,3.44,ZA,2022-06-22 19:49:01
500,North Bend,43.4065,-124.2243,78.24,81,75,20.71,US,2022-06-22 19:49:02
501,Teguise,29.0605,-13.564,68.22,60,20,13.8,ES,2022-06-22 19:49:02
502,Moron,-34.6534,-58.6198,49.75,65,100,8.23,AR,2022-06-22 19:49:02
503,Luorong,24.4058,109.6086,76.93,90,7,5.26,CN,2022-06-22 19:49:03
504,Hobara,37.8167,140.55,66.36,82,87,1.54,JP,2022-06-22 19:49:04
505,Imeni Babushkina,59.7573,43.1285,48.79,97,88,4.05,RU,2022-06-22 19:49:04
506,Ibra,22.6906,58.5334,82.99,65,0,8.23,OM,2022-06-22 19:49:04
507,Abu Zabad,12.35,29.25,83.88,47,0,15.23,SD,2022-06-22 19:49:05
508,Santo Domingo,18.5001,-69.9886,91.04,67,40,4.0,DO,2022-06-22 19:49:06
509,Te Anau,-45.4167,167.7167,30.31,87,96,1.07,NZ,2022-06-22 19:49:06
510,Baft,29.234,56.6057,70.34,36,37,3.85,IR,2022-06-22 19:49:06
511,Halifax,44.6453,-63.5724,66.34,76,20,8.05,CA,2022-06-22 19:48:07
512,Maralal,1.0968,36.698,61.14,67,79,5.17,KE,2022-06-22 19:49:07
513,Westlock,54.1502,-113.8688,64.36,63,81,4.99,CA,2022-06-22 19:49:07
514,Mutsu,41.2894,141.2169,60.76,94,100,8.12,JP,2022-06-22 19:49:08
515,Borogontsy,62.6683,131.1683,60.46,74,12,4.18,RU,2022-06-22 19:49:08
516,Komsomolskiy,40.4272,71.7189,70.52,60,100,2.3,UZ,2022-06-22 19:49:09
517,Shihezi,44.3,86.0333,80.35,19,53,4.14,CN,2022-06-22 19:49:09
518,Chimore,-16.9833,-65.1333,81.68,56,93,0.96,BO,2022-06-22 19:49:09
519,Juliaca,-15.5,-70.1333,59.23,21,61,3.51,PE,2022-06-22 19:49:10
520,Teya,60.3778,92.6267,55.47,64,0,3.49,RU,2022-06-22 19:49:10
521,Hurghada,27.2574,33.8129,89.64,23,0,9.22,EG,2022-06-22 19:49:11
522,Madimba,-10.4,40.3333,70.92,88,20,16.11,TZ,2022-06-22 19:49:11
523,Kilindoni,-7.9139,39.6668,77.9,70,5,17.49,TZ,2022-06-22 19:49:12
524,Lukovetskiy,64.2956,41.9211,52.56,71,100,3.94,RU,2022-06-22 19:49:12
525,Juneau,58.3019,-134.4197,53.22,94,100,5.75,US,2022-06-22 19:49:13
526,Auki,-8.7676,160.7034,77.05,87,74,4.05,SB,2022-06-22 19:49:13
527,Melton,-37.6833,144.5833,53.76,87,100,11.25,AU,2022-06-22 19:49:13
528,Vostok,46.4856,135.8833,54.48,98,100,3.94,RU,2022-06-22 19:49:14
529,Petropavlovsk-Kamchatskiy,53.0452,158.6483,45.19,100,100,6.71,RU,2022-06-22 19:49:14
530,Sovetskiy,61.3614,63.5842,59.09,98,46,3.2,RU,2022-06-22 19:49:15
531,Egersund,58.4513,5.9997,58.08,91,100,4.72,NO,2022-06-22 19:49:15
532,Khowst,33.3833,69.8833,67.19,55,90,5.57,AF,2022-06-22 19:49:16
533,Hamilton,39.1834,-84.5333,97.65,55,40,8.05,US,2022-06-22 19:45:00
534,Harlingen,26.1906,-97.6961,95.09,48,20,13.8,US,2022-06-22 19:46:10
535,Kununurra,-15.7667,128.7333,73.38,33,0,12.66,AU,2022-06-22 19:49:17
536,Shibetsu,43.659,145.132,51.28,92,100,7.65,JP,2022-06-22 19:49:17
537,Fare,-16.7,-151.0167,80.35,65,4,11.72,PF,2022-06-22 19:49:18
538,Egvekinot,66.3167,-179.1667,37.87,92,100,2.62,RU,2022-06-22 19:49:18
539,Rantauprapat,2.1,99.8333,73.22,99,100,1.92,ID,2022-06-22 19:49:19
540,Anadyr,64.75,177.4833,52.3,82,75,8.95,RU,2022-06-22 19:49:19
541,Bilibino,68.0546,166.4372,57.52,37,94,10.65,RU,2022-06-22 19:49:20
542,Great Yarmouth,52.6083,1.7305,64.65,85,24,7.54,GB,2022-06-22 19:49:21
543,Dunbar,38.3606,-81.7374,96.06,54,40,4.61,US,2022-06-22 19:49:21
544,Arrifes,37.7667,-25.7,65.23,77,40,18.41,PT,2022-06-22 19:49:22
545,Barra Do Garcas,-15.89,-52.2567,90.18,31,0,9.22,BR,2022-06-22 19:47:21
546,Palu,-0.8917,119.8707,75.02,95,100,2.84,ID,2022-06-22 19:50:22
547,Ferme-Neuve,46.7001,-75.4493,78.44,77,85,6.87,CA,2022-06-22 19:50:23
548,Mehamn,71.0357,27.8492,42.75,93,75,9.22,NO,2022-06-22 19:50:23
549,Sistranda,63.7256,8.834,53.56,91,100,14.63,NO,2022-06-22 19:50:24
550,Giyani,-23.3025,30.7187,61.41,78,100,3.31,ZA,2022-06-22 19:50:24
551,Isangel,-19.55,169.2667,69.91,78,100,4.61,VU,2022-06-22 19:50:25
552,Filadelfia,39.9523,-75.1638,73.11,85,100,12.66,US,2022-06-22 19:49:40
553,Vengerovo,55.6848,76.7471,57.74,94,54,10.94,RU,2022-06-22 19:50:25
554,Holbeach,52.804,0.0144,72.21,64,9,6.91,GB,2022-06-22 19:50:26
555,Lata,40.1629,-8.3327,63.91,84,34,4.27,PT,2022-06-22 19:50:26
556,Lasa,46.6166,10.7002,65.28,92,79,3.42,IT,2022-06-22 19:50:27
557,Rabo De Peixe,37.8,-25.5833,66.27,86,40,18.41,PT,2022-06-22 19:50:27
558,Yagodnoye,62.55,149.6667,61.11,71,53,5.28,RU,2022-06-22 19:50:27
559,Christchurch,-43.5333,172.6333,30.42,100,23,0.0,NZ,2022-06-22 19:46:20
560,Waipawa,-41.4122,175.5153,37.38,90,13,4.43,NZ,2022-06-22 19:50:28
561,Majene,-3.5403,118.9707,76.93,90,90,5.28,ID,2022-06-22 19:50:28
562,Kavos,38.8268,22.8322,87.13,46,23,0.34,GR,2022-06-22 19:50:29
563,Kyaikkami,16.08,97.5675,79.83,79,100,2.19,MM,2022-06-22 19:50:29
564,Waterloo,43.4668,-80.5164,87.67,45,0,13.8,CA,2022-06-22 19:50:29
565,Bukavu,-2.5083,28.8608,59.09,89,39,0.96,CD,2022-06-22 19:50:30
566,Clinton,42.587,-82.9199,91.94,44,40,12.66,US,2022-06-22 19:47:12
567,Ixtapa,20.7,-105.2,89.22,69,97,5.01,MX,2022-06-22 19:50:30
568,Sciacca,37.5082,13.0881,84.04,56,100,3.49,IT,2022-06-22 19:50:31
569,Kolpashevo,58.3131,82.9089,55.11,94,26,6.02,RU,2022-06-22 19:50:31
570,Coos Bay,43.3665,-124.2179,78.31,80,75,20.71,US,2022-06-22 19:50:31
571,Galle,6.0367,80.217,80.24,82,100,10.38,LK,2022-06-22 19:50:32
572,Champerico,14.3,-91.9167,90.14,74,100,10.25,GT,2022-06-22 19:50:32
573,Trinidad,-14.8333,-64.9,89.58,51,40,11.5,BO,2022-06-22 19:50:32
574,Kargopol,61.5071,38.9456,47.07,84,0,2.91,RU,2022-06-22 19:50:33
575,Novobeysugskaya,45.472,39.8861,60.71,61,28,7.94,RU,2022-06-22 19:50:33
576,Terrace Bay,48.7834,-87.1,59.14,54,0,12.68,CA,2022-06-22 19:50:33
577,Pemba,-12.974,40.5178,75.9,78,20,10.36,MZ,2022-06-22 19:50:34
578,Vredendal,-31.6683,18.5012,56.39,93,79,7.02,ZA,2022-06-22 19:50:34
579,San Vicente,-26.6167,-54.1333,68.02,84,1,7.72,AR,2022-06-22 19:50:34
580,Biskamzha,53.4497,89.5272,59.74,97,48,3.27,RU,2022-06-22 19:50:35
581,Visby,57.6409,18.296,62.06,77,17,8.05,SE,2022-06-22 19:50:35
582,Chilca,-12.5211,-76.7372,63.84,73,34,7.99,PE,2022-06-22 19:50:35
583,North Augusta,33.5018,-81.9651,106.34,23,0,8.05,US,2022-06-22 19:49:50
584,Luangwa,-15.6167,30.4167,60.93,71,0,2.77,ZM,2022-06-22 19:50:36
585,Zapolyarnyy,69.4154,30.8136,43.88,85,13,15.93,RU,2022-06-22 19:50:36
586,Xining,36.6167,101.7667,57.63,76,8,1.99,CN,2022-06-22 19:50:36
587,Mus,39.0,41.75,55.65,65,2,4.94,TR,2022-06-22 19:50:37
588,Ust-Kulom,61.6864,53.6902,52.61,89,100,4.18,RU,2022-06-22 19:50:37
589,Asmara,15.3333,38.9333,66.38,55,10,7.72,ER,2022-06-22 19:50:37
590,Mackenzie,55.2999,-123.1698,55.62,54,100,13.8,CA,2022-06-22 19:50:38
591,Karasburg,-28.0167,18.75,51.01,72,100,15.23,NA,2022-06-22 19:51:38
592,Cerrik,41.0317,19.9758,74.75,56,30,3.49,AL,2022-06-22 19:51:38
593,Mata Grande,-9.1175,-37.7322,68.07,88,100,4.85,BR,2022-06-22 19:51:39
